0,지훈이,좌파 우파 한번 내란 전쟁나야 정신차리지,2025-02-14 00:56:37
0,kkk,대통령의 권한도 모르냐.,2025-02-14 00:56:39
0,김봉봉,김건희 대단하다,2025-02-14 00:56:40
0,Unn Flash,60년대 웅변대회야? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2025-02-14 00:56:41
0,기누설 천,노상원을시켜국민을 제주 4.3처럼킬링필드학살하려했는데 전한길은윤이억울하게 같혀있다고 선동중?ㅜㅜ뉴스보니 노상원통해 한국판 킬링필드대학살이 일어날뻔했는데 지식이란 사람이 이런윤떡렬을찬양하고 구치소에억울하게같혔다 ? 지식인이란 사람이최고 권력찬양 검찰이 내란우두머리라 기소한 윤을찬양 법치주의무시 윤부부ㆍ불법 ㆍ부패엔침묵 ㅉㅉㅉ,2025-02-14 00:56:41
0,잘알랴줌,중국이 공식적으로 부정선거 개입 부정한다는 건... 일종의 거래다! (윤석열 대통령 탄핵 안 된다는 암묵적 거래다),2025-02-14 00:56:45
0,애플,딸딸이 행배,2025-02-14 00:56:46
0,행복,전한길강사님 최고,2025-02-14 00:56:47
0,좌파아웃,예수님의사람 한쌤,2025-02-14 00:56:47
0,Unn Flash,아 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2025-02-14 00:56:48
0,기숙 신,윤석열 대통령 석방하라.,2025-02-14 00:56:48
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:56:49
0,지훈이,아니 좌파 우파 한번 내란 전쟁나야 정신차리지,2025-02-14 00:56:51
0,Unn Flash,말도 ㅈㄴ 못하네 ㅋㅋㅋㅋㅋㅋㅋ,2025-02-14 00:56:51
0,유나현,애국자이신 전선생님 건강 잘 챙기시길 바랍니다,2025-02-14 00:56:51
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:56:52
0,애플,손목행배,2025-02-14 00:56:52
0,J C,2030여러분.정말.고맙습니다,2025-02-14 00:56:53
0,잘알랴줌,중국이 공식적으로 부정선거 개입 부정한다는 건... 일종의 거래다! (윤석열 대통령 탄핵 안 된다는 암묵적 거래다),2025-02-14 00:56:53
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:56:54
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:56:57
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:57:00
0,Unn Flash,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2025-02-14 00:57:00
0,애플,딸딸이행배,2025-02-14 00:57:00
0,김봉봉,말좀해봐,2025-02-14 00:57:00
0,윤슬25,좌파들 부럽지?,2025-02-14 00:57:01
0,빛고트,전한길 아웃이키고 광화문으로 모이십시다ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ,2025-02-14 00:57:02
0,임정숙,봉봉이 야는 그냥 따까리네,2025-02-14 00:57:03
0,행복한사람,전한길님 감사합니다 추운날씨에도 나라를사랑하므로 애쓰는게 넘고맙고 미안합니다 이나라 굳건하게세워져야합니다,2025-02-14 00:57:03
0,혜진 정,대한민국  만세,2025-02-14 00:57:04
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:57:04
0,기누설 천,:face-purple-crying:관상은 과학이라던데 토나온다:face-red-droopy-eyes:,2025-02-14 00:57:05
0,Unn Flash,아 누머 웃ㄱ뎌 ㅋㅋㅋㅋㅋㅋㅋㅋ,2025-02-14 00:57:05
0,지훈이,아니 좌파 우파 한번 내란 전쟁나야 정신차리지,2025-02-14 00:57:06
0,마크 마스터,윤석열 탄핵:double_exclamation_mark::double_exclamation_mark::double_exclamation_mark:,2025-02-14 00:57:08
0,Unn Flash,ㅈㄴ 웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2025-02-14 00:57:10
0,좌파아웃,뱀아물러가라 :snake: :snake: :snake:,2025-02-14 00:57:10
0,공명후손,전라도 반성하라. 정신차려하,2025-02-14 00:57:11
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:57:12
0,마크 마스터,윤석열 탄핵:double_exclamation_mark::double_exclamation_mark::double_exclamation_mark:,2025-02-14 00:57:12
0,지훈이,아니 좌파 우파 한번 내란 전쟁나야 정신차리지,2025-02-14 00:57:13
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:57:17
0,기누설 천,노상원을시켜국민을 제주 4.3처럼킬링필드학살하려했는데 전한길은윤이억울하게 같혀있다고 선동중?ㅜㅜ뉴스보니 노상원통해 한국판 킬링필드대학살이 일어날뻔했는데 지식이란 사람이 이런윤떡렬을찬양하고 구치소에억울하게같혔다 ? 지식인이란 사람이최고 권력찬양 검찰이 내란우두머리라 기소한 윤을찬양 법치주의무시 윤부부ㆍ불법 ㆍ부패엔침묵 ㅉㅉㅉ,2025-02-14 00:57:17
0,박주성,부정선거도 밝히자 ㅋㅋㅋ,2025-02-14 00:57:17
0,좌파아웃,루시퍼의제자야물러가라,2025-02-14 00:57:19
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:57:20
0,기누설 천,노상원을시켜국민을 제주 4.3처럼킬링필드학살하려했는데 전한길은윤이억울하게 같혀있다고 선동중?ㅜㅜ뉴스보니 노상원통해 한국판 킬링필드대학살이 일어날뻔했는데 지식이란 사람이 이런윤떡렬을찬양하고 구치소에억울하게같혔다 ? 지식인이란 사람이최고 권력찬양 검찰이 내란우두머리라 기소한 윤을찬양 법치주의무시 윤부부ㆍ불법 ㆍ부패엔침묵 ㅉㅉㅉ,2025-02-14 00:57:21
0,마크 마스터,윤석열 탄핵:double_exclamation_mark::double_exclamation_mark::double_exclamation_mark:,2025-02-14 00:57:22
0,김봉봉,15만명이면 신천지+통일교 딱 인원수 맞네,2025-02-14 00:57:22
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:57:22
0,Unn Flash,웅변대회도 저렇게 하면 예선 탈락이야 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2025-02-14 00:57:23
0,윤슬25,친중아웃,2025-02-14 00:57:23
0,김현,진짜 우파좌파 싸우면 큰일이다,2025-02-14 00:57:24
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:57:26
0,기누설 천,노상원을시켜국민을 제주 4.3처럼킬링필드학살하려했는데 전한길은윤이억울하게 같혀있다고 선동중?ㅜㅜ뉴스보니 노상원통해 한국판 킬링필드대학살이 일어날뻔했는데 지식이란 사람이 이런윤떡렬을찬양하고 구치소에억울하게같혔다 ? 지식인이란 사람이최고 권력찬양 검찰이 내란우두머리라 기소한 윤을찬양 법치주의무시 윤부부ㆍ불법 ㆍ부패엔침묵 ㅉㅉㅉ,2025-02-14 00:57:26
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:57:28
0,애플,찢을 고사포,2025-02-14 00:57:29
0,기누설 천,노상원을시켜국민을 제주 4.3처럼킬링필드학살하려했는데 전한길은윤이억울하게 같혀있다고 선동중?ㅜㅜ뉴스보니 노상원통해 한국판 킬링필드대학살이 일어날뻔했는데 지식이란 사람이 이런윤떡렬을찬양하고 구치소에억울하게같혔다 ? 지식인이란 사람이최고 권력찬양 검찰이 내란우두머리라 기소한 윤을찬양 법치주의무시 윤부부ㆍ불법 ㆍ부패엔침묵 ㅉㅉㅉ,2025-02-14 00:57:30
0,잘알랴줌,트럼프가 먼저 카드 쓸까봐... 중국이 선수친거다... 그래서 탄핵은 불발된다.,2025-02-14 00:57:31
0,Ccc,윤석열 탄핵:double_exclamation_mark:,2025-02-14 00:57:31
0,Unn Flash,아 개웃겨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2025-02-14 00:57:33
